"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"MEX","Mexico","Western Hemisphere","Central America","EM",1981,18.79,0.25,10.44,31.066,22.528,0.64,0.31,NA,0.340049743088126,NA,1220,17.58,480863,-3078,69.407623
"MEX","Mexico","Western Hemisphere","Central America","EM",1982,5.63,0.24,8.48,27.297,21.601,0.37,0.21,NA,0.374721556700679,NA,1226,17.25,507915,-1901,71.05865
"MEX","Mexico","Western Hemisphere","Central America","EM",1983,0.29,0.27,7.86,24.184,25.423,0.43,0.17,NA,0.391614121565728,NA,1391,19.13,509405,-2192,72.709306
"MEX","Mexico","Western Hemisphere","Central America","EM",1984,7.14,0.29,8.39,23.728,23.277,0.28,0.22,NA,0.39884755320922,NA,1564,21.03,545789,-1542,74.352631
"MEX","Mexico","Western Hemisphere","Central America","EM",1985,5.42,0.28,8.26,25.027,22.961,0.34,0.26,4.48,0.393640424891978,NA,1619,21.31,575369,-1984,75.983486
"MEX","Mexico","Western Hemisphere","Central America","EM",1986,-1.13,0.31,7.24,22.137,18.579,0.42,0.26,NA,0.393663413816993,NA,1771,22.82,568880,-2400,77.599105
"MEX","Mexico","Western Hemisphere","Central America","EM",1987,4.24,0.34,8.32,23.82,23.847,0.44,0.28,NA,0.393535404856742,NA,1987,25.09,592991,-2634,79.200081
"MEX","Mexico","Western Hemisphere","Central America","EM",1988,4.86,0.39,9.62,23.134,19.286,0.46,0.21,NA,0.397955020969565,NA,2442,30.23,621781,-2879,80.788725
"MEX","Mexico","Western Hemisphere","Central America","EM",1989,8.19,0.41,10.59,23.275,18.423,0.47,0.24,NA,0.397638065624554,NA,2790,33.87,672688,-3174,82.36893
"MEX","Mexico","Western Hemisphere","Central America","EM",1990,9.11,0.42,11.07,23.502,18.365,0.36,0.25,5.66,0.403503885844733,4.3954,3098,36.91,733983,-2634,83.943135
"MEX","Mexico","Western Hemisphere","Central America","EM",1991,7.74,0.38,11.37,23.747,16.866,0.6,0.26,NA,0.402479928708789,NA,3030,35.43,790789,-4762,85.512621
"MEX","Mexico","Western Hemisphere","Central America","EM",1992,5.9,0.44,12.55,23.779,14.928,0.52,0.29,NA,0.403501027096611,NA,3700,42.49,837453,-4393,87.075136
"MEX","Mexico","Western Hemisphere","Central America","EM",1993,5.17,0.45,12.55,23.021,16.199,0.5,0.29,NA,0.403866927185472,NA,3979,44.9,880763,-4389,88.62544
"MEX","Mexico","Western Hemisphere","Central America","EM",1994,7.18,0.44,14.14,24.923,16.793,1.16,0.32,NA,0.450641567015463,NA,4121.82,45.72,944018,-10972.5,90.156396
"MEX","Mexico","Western Hemisphere","Central America","EM",1995,-4.33,0.48,15.63,20.966,20.516,1.05,0.3,6.47,0.471587952304173,6.9493,4368.12,47.65,903176,-9526.29,91.66329
"MEX","Mexico","Western Hemisphere","Central America","EM",1996,8.73,0.5,17.02,21.572,20.952,0.94,0.3,NA,0.468791491865457,NA,4949,53.13,982009,-9185.6,93.147045
"MEX","Mexico","Western Hemisphere","Central America","EM",1997,8.69,0.52,18.83,22.597,21.058,1.2,0.3,NA,0.48280956502252,NA,5545.8,58.62,1067340,-12829.8,94.611008
"MEX","Mexico","Western Hemisphere","Central America","EM",1998,6.35,0.57,19.44,23.693,20.65,1.12,0.28,NA,0.495404991809832,NA,6501.25,67.68,1135090,-12756.76456,96.056313
"MEX","Mexico","Western Hemisphere","Central America","EM",1999,4.24,0.56,20.8,22.579,20.242,1.18,0.27,NA,0.488998660848897,NA,6648.63,68.2,1183190,-13941.04323,97.484823
"MEX","Mexico","Western Hemisphere","Central America","EM",2000,7.29,0.59,24.11,22.958,20.306,1.45,0.3,6.65,0.525029370376207,9.5629,7524.74,76.08,1269420,-18382.28482,98.899845
"MEX","Mexico","Western Hemisphere","Central America","EM",2001,1.78,0.79,22.91,20.835,18.521,1.99,0.33,6.65,0.533994261448934,NA,10146.26,101.16,1292020,-25656.06332,100.298152
"MEX","Mexico","Western Hemisphere","Central America","EM",2002,1.54,0.84,22.65,20.706,18.98,1.77,0.29,6.76,0.529797281481232,NA,11029.45,108.47,1311930,-23164.33041,101.684764
"MEX","Mexico","Western Hemisphere","Central America","EM",2003,3.33,1.23,22.54,21.096,20.332,1.25,0.3,6.76,0.495429944962983,NA,16653.69,161.56,1355620,-16970.05015,103.08102
"MEX","Mexico","Western Hemisphere","Central America","EM",2004,6.72,1.37,24.43,22.118,21.403,1.42,0.32,6.86,0.49579731057736,NA,19861.75,190.04,1446700,-20484.1477,104.514934
"MEX","Mexico","Western Hemisphere","Central America","EM",2005,5.49,1.49,25.78,21.644,20.767,1.28,0.33,6.9,0.493755248132608,10.8178,22741.84,214.54,1526180,-19544.16399,106.005199
"MEX","Mexico","Western Hemisphere","Central America","EM",2006,7.66,1.62,28.05,22.823,22.459,0.94,0.33,6.89,0.502258816817346,NA,26542.8,246.77,1643050,-15464.40103,107.560155
"MEX","Mexico","Western Hemisphere","Central America","EM",2007,5.04,1.56,28.98,23.119,22.179,1.32,0.38,6.82,0.499098898851329,NA,26879.86,246.22,1725850,-22777.36526,109.170503
"MEX","Mexico","Western Hemisphere","Central America","EM",2008,3.11,1.46,30.5,24.107,22.593,1.63,0.38,6.72,0.49692264657759,NA,26041.49,235,1779540,-29094.65925,110.815272
"MEX","Mexico","Western Hemisphere","Central America","EM",2009,-4.56,1.3,25.84,22.889,22.027,0.47,0.37,6.66,0.498633572122662,NA,22075.73,196.29,1698330,-7993.376942,112.463886
"MEX","Mexico","Western Hemisphere","Central America","EM",2010,6.34,1.22,31.73,22.793,22.336,0.7,0.39,6.8,0.495389487627035,12.4152,22080.26,193.53,1806050,-12580.54082,114.092961
"MEX","Mexico","Western Hemisphere","Central America","EM",2011,5.83,1.23,35.61,23.281,22.274,0.64,0.37,6.75,0.493972618881403,NA,23445.66,202.65,1911320,-12263.17384,115.695468
"MEX","Mexico","Western Hemisphere","Central America","EM",2012,5.31,1.15,36.13,23.887,22.335,-0.03,0.38,6.82,0.474073293031282,NA,23208.65,197.9,2012770,571.482385,117.274156
"MEX","Mexico","Western Hemisphere","Central America","EM",2013,2.57,1.12,36.02,22.493,20.02,1.59,0.4,6.91,0.416028941986895,NA,23188.81,195.15,2064490,-32757.53442,118.827158
"MEX","Mexico","Western Hemisphere","Central America","EM",2014,5.27,1.14,36,21.872,19.938,1.06,0.37,7,0.406340311013468,NA,24802.08,206.07,2173230,-22955.30281,120.355137
"MEX","Mexico","Western Hemisphere","Central America","EM",2015,2.64,1.18,34.48,23.313,20.663,1.11,0.38,7.07,0.411794912068571,11.9232,26233.17,215.28,2230640,-24764.24498,121.858251
"MEX","Mexico","Western Hemisphere","Central America","EM",2016,6.85,1.2,31.97,23.621,21.363,1.3,0.4,6.98,0.409511408051503,NA,28690.96,232.63,2383390,-30875.28034,123.333379
"MEX","Mexico","Western Hemisphere","Central America","EM",2017,3.74,1.31,33.22,22.905,21.142,1.22,0.4,7.16,0.408500121525998,NA,32270.51,258.62,2472590,-30212.54109,124.777326
"MEX","Mexico","Western Hemisphere","Central America","EM",2018,4.65,1.38,34.92,22.73,20.657,0.98,0.39,7.21,0.416042945056303,NA,35768.42,283.45,2587530,-25364.926,126.190782
"MEX","Mexico","Western Hemisphere","Central America","EM",2019,1.73,1.48,34.28,21.088,20.754,0.88,0.39,NA,0.457886922773298,NA,39021.79,305.87,2632290,-23111.59053,127.575529
"MEX","Mexico","Western Hemisphere","Central America","EM",2020,-7.13,1.75,32.3,19.314,21.799,0.92,NA,NA,0.461123940807136,11.1857,42880.32,332.58,2444680,-22551.30773,128.932753
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1981,15.34,NA,18.37,NA,0.683,NA,0.11,NA,0.427073725617512,NA,NA,NA,7142,NA,3.360142
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1982,5.31,NA,14.41,NA,3.79,NA,0.12,NA,0.413369462606382,NA,NA,NA,7521,NA,3.455129
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1983,8.71,NA,14.02,NA,5.954,0,0.11,NA,0.410237356857923,NA,NA,NA,8176,-0.1,3.549711
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1984,1.99,NA,12.89,NA,3.281,NA,0.11,NA,0.442192418143371,NA,NA,NA,8339,NA,3.642978
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1985,-1.06,NA,10.59,NA,10.206,NA,0.1,2.52,0.425520113803843,NA,NA,NA,8251,NA,3.734343
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1986,0.98,NA,9.51,NA,3.897,NA,0.1,NA,0.423593312762018,NA,NA,NA,8332,NA,3.823133
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1987,1.75,NA,10.85,NA,10.551,NA,0.08,NA,0.390873436049658,NA,NA,NA,8478,NA,3.909672
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1988,-9.32,NA,12.29,NA,-3.234,NA,0.09,NA,0.365497313698471,NA,NA,NA,7688,NA,3.995529
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1989,2.16,NA,10.57,NA,3.571,NA,0.09,NA,0.367743688868172,NA,NA,NA,7854,NA,4.082958
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1990,3.62,NA,9.33,NA,33.012,NA,0.09,3.33,0.475744114126977,0.4415,NA,NA,8138,NA,4.173435
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1991,3.22,NA,11.77,16.397,8.857,NA,0.09,NA,0.512009487588538,NA,NA,NA,8400,NA,4.26757
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1992,2.69,0.12,12.65,14.677,0.996,0.17,0.09,NA,0.522890006950118,NA,10,2.29,8626,-15,4.364514
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1993,1.96,0.28,10.87,14.145,1.089,0.44,0.1,NA,0.52709967912277,NA,25,5.6,8795,-38.8,4.462496
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1994,7.23,0.53,11.3,17.35,-5.674,0.5,0.1,NA,0.5257516270615,NA,50,10.97,9431,-46.7,4.55901
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1995,8.14,0.74,14.26,19.294,3.94,0.87,0.08,6.12,0.525697272808449,0.4377,75,16.12,10199,-88.9,4.652185
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1996,8.29,0.86,15.84,22.131,6.912,1.09,0.1,NA,0.434323867403161,NA,95,20.04,11044,-120,4.741571
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1997,5.76,1.28,15.81,25.158,12.086,1.74,0.1,NA,0.345630029668635,NA,150,31.07,11680,-203.4,4.827658
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1998,4.88,1.63,18.63,25.107,14.183,1.78,0.1,NA,0.347126043607776,NA,200,40.73,12250,-218.2,4.910642
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",1999,8.58,2.26,17.17,33.003,18.071,2.54,0.11,NA,0.333872720804847,NA,300,60.11,13301,-337.3,4.991041
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2000,6.43,2.26,18.54,26.953,8.639,1.88,0.11,7.16,0.329262622722338,0.5015,320,63.12,14156,-266.5,5.06931
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2001,5.22,2.25,18.27,24.796,9.421,1.01,0.08,7,0.386632318262376,NA,335.7,65.24,14895,-150.2,5.145367
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2002,2.35,2.47,18.15,22.029,7.019,1.34,0.1,7.38,0.388316808762967,NA,376.5,72.14,15245,-203.9,5.219324
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2003,4.42,2.76,19.33,22.074,8.817,1.26,0.09,7.4,0.388498511940969,NA,438.8,82.92,15919,-201.3,5.292115
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2004,8.15,3.01,23.27,24.057,12.191,1.45,0.12,7.3,0.388840133719563,NA,518.8,96.7,17217,-250,5.36493
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2005,7.53,3.33,25.08,25.99,13.594,1.3,0.12,7.43,0.390684843381062,0.5555,615.7,113.21,18513,-241.1,5.438692
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2006,6.95,3.52,28.55,28.253,15.172,1.34,0.12,7.46,0.384578254270001,NA,697.5,126.5,19799,-265.8,5.513757
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2007,7.9,3.46,31.6,31.304,15.045,1.72,0.12,7.46,0.332120903896381,NA,739.6,132.31,21363,-366.4,5.590066
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2008,5.45,3.64,32.45,33.602,16.534,2.7,0.11,7.15,0.322268092319488,NA,819.9,144.67,22527,-608.4,5.667436
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2009,-2.56,3.51,27.34,23.2,14.746,2.11,0.12,7.1,0.3213779613967,NA,770.3,134.07,21951,-463,5.745538
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2010,5.63,3.56,33.02,24.84,15.965,2.05,0.11,7.18,0.319884565334629,0.6102,824.8,141.62,23186,-474.8,5.824058
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2011,8.54,3.63,38.97,30.983,19.075,3.69,0.12,7.26,0.320884893785705,NA,913.6,154.77,25166,-928.6,5.903035
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2012,5.26,3.84,41.01,31.012,19.287,2.69,0.12,7.31,0.312526960012263,NA,1016.3,169.88,26490,-712.3,5.98253
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2013,5.51,3.87,39.61,30.905,18.336,2.92,0.13,7.34,0.312093719472351,NA,1081.3,178.36,27950,-815,6.062462
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2014,8.61,3.76,37.86,28.879,20.851,3.24,0.13,7.29,0.30601557745343,NA,1140.2,185.62,30356,-982.8,6.142734
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2015,8.53,3.63,35.17,33.477,23.603,2.8,0.13,7.17,0.307150403726065,0.6556,1197.5,192.42,32945,-922,6.223234
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2016,8.95,3.53,32.88,31.2,22.717,2.57,0.14,7.17,0.315605355889098,NA,1268.1,201.16,35895,-923.8,6.30397
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2017,6.8,3.64,30.48,29.915,22.755,2.53,0.14,7.12,0.307899969457677,NA,1394.7,218.44,38335,-970.9,6.384843
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2018,-1.65,3.99,30.41,23.865,22.008,2.02,0.14,7.05,0.262468747533644,NA,1504.8,232.74,37704,-762.5,6.465502
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2019,-2.16,4.57,31.29,17.135,23.165,1.2,0.13,NA,0.264487419741211,NA,1686.4,257.64,36889,-443.9,6.545503
"NIC","Nicaragua","Western Hemisphere","Central America","LIC",2020,-1.82,5.12,31.29,21.034,24.299,0.39,NA,NA,0.191019370458043,0.7182,1855.4,280.08,36216,-142.8,6.624554
"PAN","Panama","Western Hemisphere","Central America","EM",1981,19.55,0.74,97.5,31.298,16.049,3.62,0.3,NA,0.348720413648182,NA,61.7,30.45,8373,-303.2,2.025965
"PAN","Panama","Western Hemisphere","Central America","EM",1982,11.86,0.81,91.88,28.585,14.277,3.91,0.29,NA,0.195182882455189,NA,75.5,36.41,9366,-366.6,2.073748
"PAN","Panama","Western Hemisphere","Central America","EM",1983,-0.76,0.84,75.76,24.715,15.22,0.85,0.28,NA,0.191960603834703,NA,78.1,36.81,9295,-79.4,2.121863
"PAN","Panama","Western Hemisphere","Central America","EM",1984,6.42,0.75,88.51,18.557,10.562,-1.37,0.28,NA,0.200853234093945,NA,74,34.1,9892,135.5,2.17033
"PAN","Panama","Western Hemisphere","Central America","EM",1985,8.26,0.92,88.23,19.247,12.571,0.63,0.27,6.53,0.20246746086706,NA,99,44.61,10709,-67.3,2.2192
"PAN","Panama","Western Hemisphere","Central America","EM",1986,5.65,0.89,76.75,20.125,15.884,0.18,0.27,NA,0.192489181902014,NA,100.4,44.26,11314,-20.3,2.2685
"PAN","Panama","Western Hemisphere","Central America","EM",1987,0.62,0.92,74.93,24.215,18.015,-4.89,0.28,NA,0.192193451188115,NA,104.4,45.03,11384,556.5,2.318259
"PAN","Panama","Western Hemisphere","Central America","EM",1988,-10.32,1,80.87,6.575,10.502,-5.83,0.28,NA,0.19280917053603,NA,102.1,43.11,10209,595.1,2.368556
"PAN","Panama","Western Hemisphere","Central America","EM",1989,5.54,0.95,88.31,3.797,3.543,0.48,0.28,NA,0.19320847212415,NA,102.1,42.2,10775,-51.5,2.419424
"PAN","Panama","Western Hemisphere","Central America","EM",1990,12.14,0.91,84.02,11.914,12.374,1.12,0.28,7.08,0.380708908864199,0.1344,109.7,44.4,12083,-135.5,2.470946
"PAN","Panama","Western Hemisphere","Central America","EM",1991,13.13,0.79,84.39,17.718,10.723,0.79,0.28,NA,0.489211915397773,NA,108.1,42.84,13669,-108.5,2.523115
"PAN","Panama","Western Hemisphere","Central America","EM",1992,10.67,0.68,95.35,23.361,14.319,0.96,0.27,NA,0.489642038832585,NA,102.4,39.75,15127,-144.5,2.575949
"PAN","Panama","Western Hemisphere","Central America","EM",1993,7.95,0.67,86.59,29.014,20.387,1.04,0.27,NA,0.490101346176568,NA,108.7,41.34,16330,-169.6,2.629584
"PAN","Panama","Western Hemisphere","Central America","EM",1994,5.05,0.65,99.72,29.521,22.406,2.34,0.32,NA,0.499649289756738,NA,112,41.73,17154,-401.5,2.684117
"PAN","Panama","Western Hemisphere","Central America","EM",1995,3.89,0.63,110,31.308,21.191,1.25,0.31,7.5,0.499863987375374,0.133,112,40.88,17821,-223,2.739667
"PAN","Panama","Western Hemisphere","Central America","EM",1996,9.34,0.44,102.91,30.455,20.863,2.13,0.31,NA,0.501667262447352,NA,86.2,30.83,19485,-415.5,2.796291
"PAN","Panama","Western Hemisphere","Central America","EM",1997,8.31,0.3,95.67,29.51,24.495,6.16,0.36,NA,0.500512042465531,NA,64.3,22.53,21105,-1299.3,2.853907
"PAN","Panama","Western Hemisphere","Central America","EM",1998,8.54,0.25,82.12,31.531,19.783,5.25,0.35,NA,0.509854500533745,NA,58.2,19.98,22907,-1203.1,2.912318
"PAN","Panama","Western Hemisphere","Central America","EM",1999,5.38,0.2,78.52,30.193,17.209,3.13,0.37,NA,0.509089446235115,NA,48.3,16.26,24139,-755.6,2.971197
"PAN","Panama","Western Hemisphere","Central America","EM",2000,5.04,0.06,73.86,28.397,16.925,2.46,0.37,7.59,0.511877198591823,0.1369,16.4,5.41,25355,-623.9,3.030333
"PAN","Panama","Western Hemisphere","Central America","EM",2001,2.76,0.28,68.43,20.612,15.052,1.79,0.37,7.67,0.506037839772549,NA,73.1,23.66,26055,-467.1,3.089641
"PAN","Panama","Western Hemisphere","Central America","EM",2002,3.86,0.31,64.45,18.406,13.915,0.36,0.36,7.66,0.504630151187661,NA,84.6,26.86,27062,-98.6,3.149195
"PAN","Panama","Western Hemisphere","Central America","EM",2003,6.16,0.37,68.24,22.401,13.422,2.85,0.34,7.69,0.50962198027163,NA,106.8,33.28,28730,-817.5,3.209056
"PAN","Panama","Western Hemisphere","Central America","EM",2004,10.4,0.34,73.76,22.015,10.356,3.21,0.33,7.7,0.504881740747405,NA,108.9,33.31,31718,-1019.1,3.269356
"PAN","Panama","Western Hemisphere","Central America","EM",2005,10.52,0.37,79.83,21.764,12.424,2.62,0.36,7.67,0.510357146075976,0.1314,129.6,38.92,35055,-917.6,3.330222
"PAN","Panama","Western Hemisphere","Central America","EM",2006,11.82,0.77,85.48,23.192,15.138,6.5,0.37,7.64,0.510209612978882,NA,300.5,88.6,39200,-2547.3,3.391673
"PAN","Panama","Western Hemisphere","Central America","EM",2007,15.13,0.79,92.4,36.044,28.826,4.21,0.37,7.61,0.509096577901676,NA,355.3,102.88,45129,-1898.6,3.453671
"PAN","Panama","Western Hemisphere","Central America","EM",2008,11.99,0.75,111.94,42.328,31.83,4.25,0.37,7.42,0.511568862309815,NA,378,107.5,50541,-2146.7,3.516204
"PAN","Panama","Western Hemisphere","Central America","EM",2009,2.01,0.65,98.86,31.432,30.649,2.44,0.38,7.48,0.508987142201797,NA,337,94.15,51559,-1259.3,3.579215
"PAN","Panama","Western Hemisphere","Central America","EM",2010,7.06,0.74,115.14,38.213,27.639,4.36,0.39,7.52,0.509298173896049,0.1398,410,112.55,55200,-2406.5,3.642691
"PAN","Panama","Western Hemisphere","Central America","EM",2011,13.64,0.59,117.96,38.637,25.599,4.75,0.39,7.42,0.510699302401469,NA,368.2,99.34,62728,-2977,3.706479
"PAN","Panama","Western Hemisphere","Central America","EM",2012,12.28,0.58,112.9,43.689,34.45,4.95,0.4,7.5,0.510593826105677,NA,410.9,108.97,70434,-3484.9,3.770635
"PAN","Panama","Western Hemisphere","Central America","EM",2013,13.32,0.58,92.53,44.008,35.053,4.05,0.39,7.61,0.523501478969793,NA,461.4,120.3,79815,-3236.3,3.835447
"PAN","Panama","Western Hemisphere","Central America","EM",2014,11.92,0.85,69.19,44.309,30.933,4.62,0.4,7.72,0.522483931546202,NA,756.4,193.88,89330,-4129.6,3.901311
"PAN","Panama","Western Hemisphere","Central America","EM",2015,12.48,0.55,47.61,42.756,33.793,3.95,0.4,7.86,0.521522849096129,0.1502,554.2,139.65,100479,-3972.1,3.96849
"PAN","Panama","Western Hemisphere","Central America","EM",2016,11.81,0.45,36.94,40.499,32.715,4.06,0.41,7.84,0.524292521482882,NA,502.52,124.48,112346,-4557.227235,4.037073
"PAN","Panama","Western Hemisphere","Central America","EM",2017,11.3,0.43,36.76,41.731,35.812,3.45,0.42,7.78,0.517680158340953,NA,533.36,129.87,125038,-4314.486,4.106764
"PAN","Panama","Western Hemisphere","Central America","EM",2018,6.09,0.41,38.28,41.453,33.803,3.71,0.42,7.8,0.506232277016567,NA,537.88,128.78,132647,-4917.303178,4.176868
"PAN","Panama","Western Hemisphere","Central America","EM",2019,4.88,0.42,35.44,39.292,34.302,2.65,0.45,NA,0.500120225609319,NA,580.85,136.79,139119,-3686.021035,4.24644
"PAN","Panama","Western Hemisphere","Central America","EM",2020,-16.95,0.39,32.64,28.547,27.968,0.54,NA,NA,0.495524826824903,0.1395,446.96,103.59,115532,-627.2635393,4.314768
"PRY","Paraguay","Western Hemisphere","South America","EM",1981,19.5,0.47,12.68,28.831,21.676,0.24,0.09,NA,0.0323963612127569,NA,63.1,19.28,13316,-31.9,3.272922
"PRY","Paraguay","Western Hemisphere","South America","EM",1982,4.69,0.3,9.63,25.627,18.775,0.26,0.1,NA,0.0310126431549826,NA,41.4,12.29,13941,-36.6,3.368763
"PRY","Paraguay","Western Hemisphere","South America","EM",1983,0.75,0.24,7.4,21.442,17.357,0.03,0.09,NA,0.0324183430716582,NA,33.2,9.57,14046,-4.9,3.468533
"PRY","Paraguay","Western Hemisphere","South America","EM",1984,6.53,0.16,8.18,22.932,16.495,0.03,0.08,NA,0.0287748302558071,NA,24,6.72,14963,-5.2,3.571275
"PRY","Paraguay","Western Hemisphere","South America","EM",1985,7.16,0.06,7.06,21.984,16.012,0,0.06,4.53,0.0277126071447706,NA,9.6,2.61,16034,-0.7,3.676206
"PRY","Paraguay","Western Hemisphere","South America","EM",1986,2.28,0.08,8.87,25.023,17.772,0,0.06,NA,0,NA,13.7,3.62,16399,-0.6,3.783074
"PRY","Paraguay","Western Hemisphere","South America","EM",1987,6.65,0.13,8.71,25.058,13.441,0.03,0.05,NA,0.000297930705301227,NA,22.7,5.83,17489,-5.3,3.891725
"PRY","Paraguay","Western Hemisphere","South America","EM",1988,9.62,0.12,9.98,24.366,20.601,0.04,0.06,NA,0.00124903866253309,NA,23.9,5.97,19171,-8.4,4.001678
"PRY","Paraguay","Western Hemisphere","South America","EM",1989,9.97,0.19,10.24,23.844,30.535,0.06,0.06,NA,0.0491110075675484,NA,39.5,9.61,21082,-12.8,4.112396
"PRY","Paraguay","Western Hemisphere","South America","EM",1990,8.02,0.15,12.58,22.865,30.622,0.34,0.07,5.51,0.185330345502009,0.2977,33.8,8,22772,-76.9,4.223413
"PRY","Paraguay","Western Hemisphere","South America","EM",1991,6.99,0.17,11.25,19.109,21.542,0.35,0.08,NA,0.196363946592467,NA,42.4,9.78,24363,-86.1,4.334348
"PRY","Paraguay","Western Hemisphere","South America","EM",1992,4.01,0.25,10.65,18.493,18.862,0.46,0.09,NA,0.236305471116917,NA,63.9,14.38,25341,-117.5,4.445019
"PRY","Paraguay","Western Hemisphere","South America","EM",1993,7.42,0.35,13.49,19.669,21.829,0.28,0.08,NA,0.237349249559723,NA,94.6,20.77,27222,-75,4.555518
"PRY","Paraguay","Western Hemisphere","South America","EM",1994,7.57,0.51,15.88,24.414,22.37,0.47,0.12,NA,0.240427174985315,NA,147.9,31.7,29282,-137.1,4.666096
"PRY","Paraguay","Western Hemisphere","South America","EM",1995,9.06,0.42,18.59,22.021,19.622,0.3,0.11,6.79,0.239146936741732,0.3358,134.9,28.24,31936,-94.5,4.776838
"PRY","Paraguay","Western Hemisphere","South America","EM",1996,3.43,0.41,16.6,22.129,21.422,0.42,0.13,NA,0.239096351286976,NA,136.9,28.01,33033,-139.5,4.887638
"PRY","Paraguay","Western Hemisphere","South America","EM",1997,6.04,0.4,16.24,22.918,17.412,0.64,0.12,NA,0.236688084849321,NA,141.2,28.25,35028,-225.7,4.998096
"PRY","Paraguay","Western Hemisphere","South America","EM",1998,1.19,0.4,14.68,20.112,21.537,0.94,0.11,NA,0.236131174389021,NA,142.6,27.92,35446,-333.2,5.10784
"PRY","Paraguay","Western Hemisphere","South America","EM",1999,0.06,0.42,10.31,18.971,20.539,0.24,0.12,NA,0.235439328045893,NA,148,28.37,35467,-86.7,5.216346
"PRY","Paraguay","Western Hemisphere","South America","EM",2000,-0.13,0.43,10.81,17.339,14.549,0.28,0.11,6.87,0.311076785581293,0.3747,151.7,28.5,35421,-97.9,5.323202
"PRY","Paraguay","Western Hemisphere","South America","EM",2001,1.34,0.39,10.03,17.968,17.592,0.19,0.1,6.96,0.302771728695212,NA,140,25.79,35895,-69.7,5.428442
"PRY","Paraguay","Western Hemisphere","South America","EM",2002,1.56,0.27,8.52,18.1,26.713,0.02,0.07,6.85,0.305123889176356,NA,98.7,17.84,36456,-5.9,5.531958
"PRY","Paraguay","Western Hemisphere","South America","EM",2003,6.26,0.28,10.03,20.627,20.848,0.06,0.06,6.8,0.352119567812064,NA,109.5,19.44,38737,-24.9,5.632983
"PRY","Paraguay","Western Hemisphere","South America","EM",2004,6.86,0.32,11.55,20.068,19.966,0.07,0.11,6.85,0.362831578554925,NA,132,23.03,41394,-27.679,5.730556
"PRY","Paraguay","Western Hemisphere","South America","EM",2005,5.31,0.37,12.01,20.903,20.274,0.08,0.1,6.96,0.361324663159525,0.5457,161.3,27.7,43594,-35.5,5.824095
"PRY","Paraguay","Western Hemisphere","South America","EM",2006,7.98,0.71,12.94,21.95,23.199,0.24,0.09,6.91,0.35993929600382,NA,336,56.82,47072,-114.2,5.913212
"PRY","Paraguay","Western Hemisphere","South America","EM",2007,8.25,0.67,16.49,21.325,25.687,0.4,0.1,6.9,0.359524430562144,NA,340.79,56.81,50957,-202.3,5.99843
"PRY","Paraguay","Western Hemisphere","South America","EM",2008,8.43,0.66,22.6,21.981,22.793,0.48,0.12,7.01,0.411135885859358,NA,362.63,59.63,55252,-262.84,6.081296
